,Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s]
6362,27.11.2015 02:10:00,2,0,112,2.45,4194304,242850,5.79,0,10,54,0,0
6363,27.11.2015 02:15:00,2,0,121,2.64,4194304,318348,7.59,0,12,54,11,35
6364,27.11.2015 02:20:00,2,0,114,2.48,4194304,360291,8.59,0,10,54,1,0
6365,27.11.2015 02:25:00,2,0,113,2.47,4194304,181194,4.32,0,11,54,0,0
6366,27.11.2015 02:30:00,2,0,114,2.5,4194304,186647,4.45,0,11,54,1,8
6367,27.11.2015 02:35:00,2,0,120,2.62,4194304,318348,7.59,0,11,54,11,35
6368,27.11.2015 02:40:00,2,0,113,2.46,4194304,278921,6.65,0,11,54,0,0
6369,27.11.2015 02:45:00,2,0,121,2.64,4194304,234462,5.59,0,12,54,11,35
6370,27.11.2015 02:50:00,2,0,114,2.49,4194304,332189,7.92,0,10,54,1,0
6371,27.11.2015 02:55:00,2,0,127,2.77,4194304,268016,6.39,0,12,54,11,35
6372,27.11.2015 03:00:00,2,0,115,2.5,4194304,679058,16.19,0,11,54,1,0
6373,27.11.2015 03:05:00,2,0,114,2.5,4194304,242850,5.79,0,12,54,1,0
6374,27.11.2015 03:10:00,2,0,114,2.48,4194304,130862,3.12,0,10,54,0,0
6375,27.11.2015 03:15:00,2,0,118,2.57,4194304,130862,3.12,0,12,54,1,1
6376,27.11.2015 03:20:00,2,0,114,2.49,4194304,111149,2.65,0,10,54,1,0
6377,27.11.2015 03:25:00,2,0,120,2.62,4194304,236978,5.65,0,11,54,11,35
6378,27.11.2015 03:30:00,2,0,114,2.49,4194304,393845,9.39,0,11,54,1,0
6379,27.11.2015 03:35:00,2,0,113,2.48,4194304,117021,2.79,0,11,54,1,0
6380,27.11.2015 03:40:00,2,0,113,2.46,4194304,150576,3.59,0,10,54,0,0
6381,27.11.2015 03:45:00,2,0,108,2.37,4194304,133798,3.19,0,12,54,1,0
6382,27.11.2015 03:50:00,2,0,111,2.43,4194304,108632,2.59,0,11,54,1,0
6383,27.11.2015 03:55:00,2,0,127,2.78,4194304,234462,5.59,0,12,54,11,35
6384,27.11.2015 04:00:00,2,0,114,2.48,4194304,603560,14.39,0,11,54,1,0
6385,27.11.2015 04:05:00,2,0,129,2.83,4194304,268016,6.39,0,42,54,11,35
6386,27.11.2015 04:10:00,2,0,113,2.46,4194304,374132,8.92,0,10,54,0,1
6387,27.11.2015 04:15:00,2,0,113,2.47,4194304,158964,3.79,0,12,54,1,0
6388,27.11.2015 04:20:00,2,0,113,2.48,4194304,119538,2.85,0,11,54,1,0
6389,27.11.2015 04:25:00,2,0,113,2.48,4194304,102760,2.45,0,11,54,0,0
6390,27.11.2015 04:30:00,2,0,116,2.53,4194304,153092,3.65,0,11,54,1,0
6391,27.11.2015 04:35:00,2,0,121,2.63,4194304,186647,4.45,0,12,54,11,35
6392,27.11.2015 04:40:00,2,0,113,2.46,4194304,318348,7.59,0,10,54,0,0
6393,27.11.2015 04:45:00,2,0,121,2.65,4194304,273469,6.52,0,13,54,11,35
6394,27.11.2015 04:50:00,2,0,113,2.47,4194304,329253,7.85,0,10,54,1,0
6395,27.11.2015 04:55:00,2,0,119,2.61,4194304,178258,4.25,0,11,54,0,0
6396,27.11.2015 05:00:00,2,0,114,2.49,4194304,424464,10.12,0,11,54,1,0
6397,27.11.2015 05:05:00,2,0,125,2.73,4194304,211812,5.05,0,16,54,11,35
6398,27.11.2015 05:10:00,2,0,116,2.53,4194304,301570,7.19,0,10,54,0,0
6399,27.11.2015 05:15:00,2,0,121,2.65,4194304,234462,5.59,0,13,54,11,37
6400,27.11.2015 05:20:00,2,0,116,2.54,4194304,290246,6.92,0,11,54,1,0
6401,27.11.2015 05:25:00,2,0,118,2.59,4194304,206360,4.92,0,11,54,11,35
6402,27.11.2015 05:30:00,2,0,114,2.48,4194304,351902,8.39,0,11,54,1,0
6403,27.11.2015 05:35:00,2,0,113,2.47,4194304,186647,4.45,0,11,54,1,0
6404,27.11.2015 05:40:00,2,0,112,2.45,4194304,147640,3.52,0,10,54,0,0
6405,27.11.2015 05:45:00,2,0,114,2.5,4194304,125410,2.99,0,13,54,1,0
6406,27.11.2015 05:50:00,2,0,113,2.48,4194304,150576,3.59,0,10,54,1,0
6407,27.11.2015 05:55:00,2,0,120,2.62,4194304,119538,2.85,0,11,54,0,0
6408,27.11.2015 06:00:00,2,0,115,2.51,4194304,419011,9.99,0,12,54,1,0
6409,27.11.2015 06:05:00,2,0,121,2.65,4194304,301570,7.19,0,12,54,11,35
6410,27.11.2015 06:10:00,2,0,112,2.46,4194304,377068,8.99,0,10,54,0,0
6411,27.11.2015 06:15:00,2,0,121,2.64,4194304,301570,7.19,0,13,54,11,35
6412,27.11.2015 06:20:00,2,0,114,2.49,4194304,469343,11.19,0,10,54,1,0
6413,27.11.2015 06:25:00,2,0,115,2.52,4194304,226073,5.39,0,11,54,0,0
6414,27.11.2015 06:30:00,2,0,116,2.52,4194304,142187,3.39,0,11,54,1,0
6415,27.11.2015 06:35:00,2,0,120,2.63,4194304,234462,5.59,0,12,54,11,35
6416,27.11.2015 06:40:00,2,0,113,2.48,4194304,318348,7.59,0,10,54,0,0
6417,27.11.2015 06:45:00,2,0,121,2.65,4194304,184130,4.39,0,13,54,11,35
6418,27.11.2015 06:50:00,2,0,114,2.5,4194304,268016,6.39,0,10,54,1,0
6419,27.11.2015 06:55:00,2,0,120,2.63,4194304,125410,2.99,0,11,54,0,0
6420,27.11.2015 07:00:00,2,0,116,2.53,4194304,446693,10.65,0,11,54,1,0
6421,27.11.2015 07:05:00,2,0,121,2.65,4194304,248303,5.92,0,12,54,11,35
6422,27.11.2015 07:10:00,2,0,113,2.47,4194304,278921,6.65,0,10,54,0,0
6423,27.11.2015 07:15:00,2,0,113,2.47,4194304,122474,2.92,0,12,54,1,0
6424,27.11.2015 07:20:00,2,0,113,2.48,4194304,147640,3.52,0,10,54,1,0
6425,27.11.2015 07:25:00,2,0,117,2.56,4194304,343513,8.19,0,12,54,11,35
6426,27.11.2015 07:30:00,2,0,113,2.46,4194304,337641,8.05,0,11,54,1,0
6427,27.11.2015 07:35:00,2,0,112,2.45,4194304,130862,3.12,0,11,54,1,0
6428,27.11.2015 07:40:00,2,0,111,2.42,4194304,133798,3.19,0,10,54,0,0
6429,27.11.2015 07:45:00,2,0,113,2.46,4194304,133798,3.19,0,12,54,1,0
6430,27.11.2015 07:50:00,2,0,113,2.47,4194304,111149,2.65,0,10,54,1,0
6431,27.11.2015 07:55:00,2,0,122,2.67,4194304,192519,4.59,0,11,54,0,0
6432,27.11.2015 08:00:00,2,0,115,2.51,4194304,446693,10.65,0,11,54,1,0
6433,27.11.2015 08:05:00,2,0,121,2.65,4194304,438305,10.45,0,14,54,8,5
6434,27.11.2015 08:10:00,2,0,117,2.56,4194304,455082,10.85,0,10,54,1,2
6435,27.11.2015 08:15:00,2,0,120,2.63,4194304,312476,7.45,0,12,54,11,35
6436,27.11.2015 08:20:00,2,0,112,2.45,4194304,301570,7.19,0,10,54,1,0
6437,27.11.2015 08:25:00,2,0,118,2.58,4194304,253755,6.05,0,12,54,11,35
6438,27.11.2015 08:30:00,2,0,113,2.47,4194304,416075,9.92,0,11,54,1,0
6439,27.11.2015 08:35:00,2,0,120,2.63,4194304,278921,6.65,0,12,54,11,35
6440,27.11.2015 08:40:00,2,0,116,2.52,4194304,402234,9.59,0,11,54,9,13
6441,27.11.2015 08:45:00,2,0,112,2.46,4194304,301570,7.19,0,13,54,1,0
6442,27.11.2015 08:50:00,2,0,126,2.75,4194304,295698,7.05,0,11,54,19,14
6443,27.11.2015 08:55:00,2,0,130,2.84,4194304,639631,15.25,0,12,54,11,39
6444,27.11.2015 09:00:00,2,0,125,2.73,4194304,813276,19.39,0,13,54,5,13
6445,27.11.2015 09:05:00,2,0,145,3.17,4194304,830053,19.79,0,13,54,12,24
6446,27.11.2015 09:10:00,2,0,111,2.42,4194304,561617,13.39,0,10,54,0,0
6447,27.11.2015 09:15:00,2,0,124,2.71,4194304,377068,8.99,0,13,54,20,44
6448,27.11.2015 09:20:00,2,0,118,2.57,4194304,606077,14.45,0,11,54,44,19
6449,27.11.2015 09:25:00,2,0,119,2.59,4194304,301570,7.19,0,11,54,11,35
6450,27.11.2015 09:30:00,2,0,114,2.5,4194304,315412,7.52,0,11,54,1,0
6451,27.11.2015 09:35:00,2,0,113,2.46,4194304,127926,3.05,0,12,54,1,0
6452,27.11.2015 09:40:00,2,0,124,2.71,4194304,147640,3.52,0,10,54,10,15
6453,27.11.2015 09:45:00,2,0,152,3.32,4194304,726453,17.32,0,13,54,27,63
6454,27.11.2015 09:50:00,2,0,113,2.48,4194304,541904,12.92,0,10,54,1,0
6455,27.11.2015 09:55:00,2,0,121,2.65,4194304,200907,4.79,0,11,54,0,0
6456,27.11.2015 10:00:00,2,0,113,2.47,4194304,399298,9.52,0,11,54,1,0
6457,27.11.2015 10:05:00,2,0,122,2.66,4194304,346030,8.25,0,13,54,62,4
6458,27.11.2015 10:10:00,2,0,129,2.82,4194304,480248,11.45,0,12,54,13,15
6459,27.11.2015 10:15:00,2,0,121,2.64,4194304,513802,12.25,0,13,54,11,35
6460,27.11.2015 10:20:00,2,0,113,2.47,4194304,399298,9.52,0,10,54,1,0
6461,27.11.2015 10:25:00,2,0,114,2.49,4194304,197971,4.72,0,12,54,1,2
6462,27.11.2015 10:30:00,2,0,117,2.55,4194304,371196,8.85,0,11,54,4,8
6463,27.11.2015 10:35:00,2,0,120,2.61,4194304,248303,5.92,0,12,54,11,35
6464,27.11.2015 10:40:00,2,0,111,2.42,4194304,419011,9.99,0,10,54,0,0
6465,27.11.2015 10:45:00,2,0,124,2.72,4194304,287310,6.85,0,13,54,15,41
6466,27.11.2015 10:50:00,2,0,113,2.46,4194304,346030,8.25,0,10,54,1,0
6467,27.11.2015 10:55:00,2,0,121,2.64,4194304,211812,5.05,0,11,54,4,2
6468,27.11.2015 11:00:00,2,0,117,2.56,4194304,508350,12.12,0,13,54,1,6
6469,27.11.2015 11:05:00,2,0,109,2.38,4194304,312476,7.45,0,13,54,1,1
6470,27.11.2015 11:10:00,2,0,110,2.41,4194304,175741,4.19,0,10,54,0,0
6471,27.11.2015 11:15:00,2,0,120,2.63,4194304,125410,2.99,0,12,54,11,35
6472,27.11.2015 11:20:00,2,0,112,2.46,4194304,192519,4.59,0,10,54,1,2
6473,27.11.2015 11:25:00,2,0,118,2.57,4194304,184130,4.39,0,12,54,11,35
6474,27.11.2015 11:30:00,2,0,113,2.47,4194304,385457,9.19,0,11,54,1,0
6475,27.11.2015 11:35:00,2,0,120,2.63,4194304,242850,5.79,0,12,54,11,35
6476,27.11.2015 11:40:00,2,0,110,2.41,4194304,351902,8.39,0,10,54,0,0
6477,27.11.2015 11:45:00,2,0,120,2.63,4194304,234462,5.59,0,13,54,11,35
6478,27.11.2015 11:50:00,2,0,113,2.46,4194304,318348,7.59,0,10,54,1,0
6479,27.11.2015 11:55:00,2,0,126,2.74,4194304,284793,6.79,0,12,54,11,36
6480,27.11.2015 12:00:00,2,0,113,2.46,4194304,606077,14.45,0,11,54,1,0
6481,27.11.2015 12:05:00,2,0,113,2.46,4194304,206360,4.92,0,12,54,1,0
6482,27.11.2015 12:10:00,2,0,113,2.47,4194304,125410,2.99,0,10,54,0,0
6483,27.11.2015 12:15:00,2,0,119,2.6,4194304,214748,5.12,0,13,54,11,35
6484,27.11.2015 12:20:00,2,0,133,2.9,4194304,385457,9.19,0,11,54,96,23
6485,27.11.2015 12:25:00,2,0,115,2.52,4194304,743231,17.72,0,11,54,1,1
6486,27.11.2015 12:30:00,2,0,113,2.46,4194304,256691,6.12,0,11,54,1,1
6487,27.11.2015 12:35:00,2,0,120,2.61,4194304,169869,4.05,0,12,54,11,35
6488,27.11.2015 12:40:00,2,0,111,2.44,4194304,312476,7.45,0,11,54,0,0
6489,27.11.2015 12:45:00,2,0,119,2.59,4194304,178258,4.25,0,12,54,11,35
6490,27.11.2015 12:50:00,2,0,114,2.49,4194304,273469,6.52,0,10,54,1,0
6491,27.11.2015 12:55:00,2,0,128,2.79,4194304,278921,6.65,0,11,54,11,39
6492,27.11.2015 13:00:00,2,0,114,2.5,4194304,737778,17.59,0,11,54,1,2
6493,27.11.2015 13:05:00,2,0,119,2.61,4194304,276405,6.59,0,13,54,11,35
6494,27.11.2015 13:10:00,2,0,112,2.44,4194304,360291,8.59,0,10,54,0,4
6495,27.11.2015 13:15:00,2,0,112,2.46,4194304,189583,4.52,0,12,54,1,0
6496,27.11.2015 13:20:00,2,0,112,2.45,4194304,147640,3.52,0,10,54,1,0
6497,27.11.2015 13:25:00,2,0,112,2.44,4194304,69206,1.65,0,11,54,2,2
6498,27.11.2015 13:30:00,2,0,113,2.46,4194304,105696,2.52,0,11,54,1,0
6499,27.11.2015 13:35:00,2,0,119,2.61,4194304,223137,5.32,0,12,54,11,36
6500,27.11.2015 13:40:00,2,0,116,2.53,4194304,340577,8.12,0,11,54,1,5
6501,27.11.2015 13:45:00,2,0,135,2.95,4194304,371196,8.85,0,13,54,17,45
6502,27.11.2015 13:50:00,2,0,122,2.67,4194304,754555,17.99,0,11,54,4,7
6503,27.11.2015 13:55:00,2,0,144,3.14,4194304,553229,13.19,0,13,54,15,59
6504,27.11.2015 14:00:00,2,0,193,4.22,4194304,1073322,25.59,0,1464,54,515,27
6505,27.11.2015 14:05:00,2,0,726,15.82,4194304,1970904,46.99,0,1019,54,4,19
6506,27.11.2015 14:10:00,2,0,194,4.23,4194304,1241095,29.59,0,14,54,2,8
6507,27.11.2015 14:15:00,2,0,198,4.33,4194304,631243,15.05,0,14,54,17,42
6508,27.11.2015 14:20:00,2,0,238,5.19,4194304,804887,19.19,0,13,54,10,19
6509,27.11.2015 14:25:00,2,0,216,4.72,4194304,930716,22.19,0,12,54,9,14
6510,27.11.2015 14:30:00,2,0,166,3.62,4194304,785174,18.72,0,13,54,6,9
6511,27.11.2015 14:35:00,2,0,125,2.73,4194304,570006,13.59,0,12,54,2,3
6512,27.11.2015 14:40:00,2,0,128,2.8,4194304,382521,9.12,0,11,54,1,5
6513,27.11.2015 14:45:00,2,0,134,2.93,4194304,429916,10.25,0,13,54,17,37
6514,27.11.2015 14:50:00,2,0,120,2.62,4194304,505414,12.05,0,11,54,1,5
6515,27.11.2015 14:55:00,2,0,154,3.36,4194304,681574,16.25,0,12,54,6,10
6516,27.11.2015 15:00:00,2,0,118,2.58,4194304,368679,8.79,0,12,54,1,1
6517,27.11.2015 15:05:00,2,0,143,3.11,4194304,471859,11.25,0,13,54,11,35
6518,27.11.2015 15:10:00,2,0,122,2.66,4194304,502897,11.99,0,10,54,0,0
6519,27.11.2015 15:15:00,2,0,132,2.88,4194304,382521,9.12,0,13,54,11,37
6520,27.11.2015 15:20:00,2,0,117,2.56,4194304,429916,10.25,0,11,54,1,1
6521,27.11.2015 15:25:00,2,0,114,2.49,4194304,295698,7.05,0,12,54,0,0
6522,27.11.2015 15:30:00,2,0,211,4.6,4194304,653892,15.59,0,69,54,166,23
6523,27.11.2015 15:35:00,2,0,144,3.14,4194304,617402,14.72,0,136,54,140,39
6524,27.11.2015 15:40:00,2,0,213,4.65,4194304,768396,18.32,0,30,54,37,219
6525,27.11.2015 15:45:00,2,0,153,3.34,4194304,916455,21.85,0,14,54,13,38
6526,27.11.2015 15:50:00,2,0,118,2.58,4194304,698352,16.65,0,11,54,1,1
6527,27.11.2015 15:55:00,2,0,113,2.47,4194304,365743,8.72,0,12,54,0,0
6528,27.11.2015 16:00:00,2,0,114,2.49,4194304,284793,6.79,0,12,54,1,1
6529,27.11.2015 16:05:00,2,0,120,2.62,4194304,424464,10.12,0,12,54,1,1
6530,27.11.2015 16:10:00,2,0,121,2.64,4194304,293182,6.99,0,11,54,0,0
6531,27.11.2015 16:15:00,2,0,117,2.55,4194304,226073,5.39,0,13,54,1,1
6532,27.11.2015 16:20:00,2,0,120,2.63,4194304,293182,6.99,0,10,54,1,1
6533,27.11.2015 16:25:00,2,0,127,2.78,4194304,323800,7.72,0,12,54,11,35
6534,27.11.2015 16:30:00,2,0,115,2.51,4194304,477731,11.39,0,12,54,1,1
6535,27.11.2015 16:35:00,2,0,125,2.73,4194304,251239,5.99,0,12,54,11,35
6536,27.11.2015 16:40:00,2,0,112,2.46,4194304,494508,11.79,0,11,54,0,0
6537,27.11.2015 16:45:00,2,0,131,2.85,4194304,270533,6.45,0,13,54,11,36
6538,27.11.2015 16:50:00,2,0,121,2.65,4194304,460954,10.99,0,11,54,1,3
6539,27.11.2015 16:55:00,2,0,164,3.59,4194304,419011,9.99,0,13,54,7,14
6540,27.11.2015 17:00:00,2,0,249,5.43,4194304,852283,20.32,0,14,54,29,38
6541,27.11.2015 17:05:00,2,0,172,3.75,4194304,1022991,24.39,0,14,54,16,41
6542,27.11.2015 17:10:00,2,0,112,2.46,4194304,810340,19.32,0,10,54,0,0
6543,27.11.2015 17:15:00,2,0,134,2.92,4194304,419011,9.99,0,13,54,11,36
6544,27.11.2015 17:20:00,2,0,115,2.52,4194304,578395,13.79,0,11,54,1,1
6545,27.11.2015 17:25:00,2,0,122,2.66,4194304,343513,8.19,0,12,54,11,35
6546,27.11.2015 17:30:00,2,0,126,2.74,4194304,488636,11.65,0,12,54,1,1
6547,27.11.2015 17:35:00,2,0,120,2.62,4194304,315412,7.52,0,12,54,1,1
6548,27.11.2015 17:40:00,2,0,114,2.51,4194304,278921,6.65,0,11,54,0,0
6549,27.11.2015 17:45:00,2,0,117,2.55,4194304,268016,6.39,0,13,54,1,1
6550,27.11.2015 17:50:00,2,0,112,2.44,4194304,223137,5.32,0,11,54,1,1
6551,27.11.2015 17:55:00,2,0,112,2.45,4194304,164417,3.92,0,12,54,0,0
6552,27.11.2015 18:00:00,2,0,114,2.49,4194304,220201,5.25,0,12,54,1,1
6553,27.11.2015 18:05:00,2,0,138,3.01,4194304,449629,10.72,0,12,54,11,35
6554,27.11.2015 18:10:00,2,0,113,2.46,4194304,575459,13.72,0,10,54,0,0
6555,27.11.2015 18:15:00,2,0,118,2.57,4194304,304087,7.25,0,13,54,1,1
6556,27.11.2015 18:20:00,2,0,117,2.55,4194304,295698,7.05,0,11,54,1,1
6557,27.11.2015 18:25:00,2,0,131,2.87,4194304,312476,7.45,0,12,54,11,35
6558,27.11.2015 18:30:00,2,0,115,2.51,4194304,466407,11.12,0,12,54,1,1
6559,27.11.2015 18:35:00,2,0,113,2.46,4194304,228590,5.45,0,11,54,1,1
6560,27.11.2015 18:40:00,2,0,112,2.45,4194304,259627,6.19,0,10,54,0,0
6561,27.11.2015 18:45:00,2,0,113,2.47,4194304,265080,6.32,0,13,54,1,1
6562,27.11.2015 18:50:00,2,0,110,2.41,4194304,276405,6.59,0,11,54,1,1
6563,27.11.2015 18:55:00,2,0,113,2.47,4194304,276405,6.59,0,11,54,0,0
6564,27.11.2015 19:00:00,2,0,113,2.46,4194304,242850,5.79,0,12,54,1,1
6565,27.11.2015 19:05:00,2,0,135,2.95,4194304,469343,11.19,0,12,54,11,35
6566,27.11.2015 19:10:00,2,0,117,2.55,4194304,553229,13.19,0,10,54,0,0
6567,27.11.2015 19:15:00,2,0,115,2.51,4194304,251239,5.99,0,12,54,1,1
6568,27.11.2015 19:20:00,2,0,114,2.49,4194304,301570,7.19,0,11,54,1,1
6569,27.11.2015 19:25:00,2,0,123,2.68,4194304,214748,5.12,0,11,54,11,35
6570,27.11.2015 19:30:00,2,0,113,2.46,4194304,469343,11.19,0,11,54,1,1
6571,27.11.2015 19:35:00,2,0,115,2.52,4194304,268016,6.39,0,11,54,1,1
6572,27.11.2015 19:40:00,2,0,121,2.64,4194304,360291,8.59,0,11,54,21,10
6573,27.11.2015 19:45:00,2,0,142,3.09,4194304,354419,8.45,0,13,54,47,48
6574,27.11.2015 19:50:00,2,0,117,2.55,4194304,519674,12.39,0,11,54,6,6
6575,27.11.2015 19:55:00,2,0,128,2.8,4194304,410622,9.79,0,12,54,35,45
6576,27.11.2015 20:00:00,2,0,121,2.66,4194304,458018,10.92,0,12,54,6,6
6577,27.11.2015 20:05:00,2,0,171,3.73,4194304,902614,21.52,0,14,54,17,16
6578,27.11.2015 20:10:00,2,0,112,2.46,4194304,435788,10.39,0,10,54,0,0
6579,27.11.2015 20:15:00,2,0,123,2.68,4194304,298634,7.12,0,13,54,11,35
6580,27.11.2015 20:20:00,2,0,115,2.52,4194304,460954,10.99,0,10,54,1,1
6581,27.11.2015 20:25:00,2,0,115,2.51,4194304,234462,5.59,0,11,54,0,0
6582,27.11.2015 20:30:00,2,0,116,2.55,4194304,239914,5.72,0,11,54,1,1
6583,27.11.2015 20:35:00,2,0,121,2.63,4194304,214748,5.12,0,12,54,11,35
6584,27.11.2015 20:40:00,2,0,114,2.49,4194304,541904,12.92,0,10,54,0,0
6585,27.11.2015 20:45:00,2,0,121,2.65,4194304,259627,6.19,0,13,54,11,36
6586,27.11.2015 20:50:00,2,0,114,2.49,4194304,471859,11.25,0,10,54,1,1
6587,27.11.2015 20:55:00,2,0,114,2.49,4194304,206360,4.92,0,11,54,0,0
6588,27.11.2015 21:00:00,2,0,115,2.52,4194304,175741,4.19,0,12,54,1,1
6589,27.11.2015 21:05:00,2,0,128,2.8,4194304,471859,11.25,0,12,54,11,41
6590,27.11.2015 21:10:00,2,0,112,2.45,4194304,603560,14.39,0,11,54,0,0
6591,27.11.2015 21:15:00,2,0,114,2.5,4194304,248303,5.92,0,13,54,1,1
6592,27.11.2015 21:20:00,2,0,111,2.43,4194304,156028,3.72,0,10,54,1,1
6593,27.11.2015 21:25:00,2,0,127,2.77,4194304,301570,7.19,0,12,54,11,36
6594,27.11.2015 21:30:00,2,0,115,2.51,4194304,474795,11.32,0,11,54,1,1
6595,27.11.2015 21:35:00,2,0,114,2.49,4194304,259627,6.19,0,11,54,1,1
6596,27.11.2015 21:40:00,2,0,113,2.47,4194304,184130,4.39,0,10,54,0,0
6597,27.11.2015 21:45:00,2,0,130,2.84,4194304,236978,5.65,0,13,54,18,42
6598,27.11.2015 21:50:00,2,0,126,2.76,4194304,586783,13.99,0,12,54,122,60
6599,27.11.2015 21:55:00,2,0,113,2.47,4194304,419011,9.99,0,12,54,0,1
6600,27.11.2015 22:00:00,2,0,116,2.54,4194304,184130,4.39,0,11,54,1,1
6601,27.11.2015 22:05:00,2,0,132,2.89,4194304,508350,12.12,0,12,54,11,35
6602,27.11.2015 22:10:00,2,0,113,2.46,4194304,536451,12.79,0,10,54,0,0
6603,27.11.2015 22:15:00,2,0,127,2.78,4194304,290246,6.92,0,13,54,5,10
6604,27.11.2015 22:20:00,2,0,135,2.95,4194304,681574,16.25,0,11,54,14,15
6605,27.11.2015 22:25:00,2,0,117,2.55,4194304,446693,10.65,0,11,54,0,0
6606,27.11.2015 22:30:00,2,0,111,2.42,4194304,253755,6.05,0,12,54,1,1
6607,27.11.2015 22:35:00,2,0,110,2.42,4194304,192519,4.59,0,11,54,1,1
6608,27.11.2015 22:40:00,2,0,112,2.46,4194304,231526,5.52,0,11,54,0,0
6609,27.11.2015 22:45:00,2,0,122,2.68,4194304,189583,4.52,0,13,54,11,35
6610,27.11.2015 22:50:00,2,0,117,2.57,4194304,360291,8.59,0,11,54,1,1
6611,27.11.2015 22:55:00,2,0,115,2.51,4194304,195035,4.65,0,11,54,0,0
6612,27.11.2015 23:00:00,2,0,117,2.56,4194304,273469,6.52,0,11,54,1,1
6613,27.11.2015 23:05:00,2,0,122,2.66,4194304,589300,14.05,0,12,54,1,1
6614,27.11.2015 23:10:00,2,0,113,2.46,4194304,340577,8.12,0,10,54,0,0
6615,27.11.2015 23:15:00,2,0,121,2.65,4194304,234462,5.59,0,13,54,11,36
6616,27.11.2015 23:20:00,2,0,116,2.53,4194304,438305,10.45,0,11,54,1,1
6617,27.11.2015 23:25:00,2,0,112,2.44,4194304,197971,4.72,0,11,54,0,0
6618,27.11.2015 23:30:00,2,0,115,2.52,4194304,239914,5.72,0,11,54,1,1
6619,27.11.2015 23:35:00,2,0,114,2.5,4194304,161481,3.85,0,11,54,1,1
6620,27.11.2015 23:40:00,2,0,113,2.47,4194304,161481,3.85,0,10,54,0,0
6621,27.11.2015 23:45:00,2,0,123,2.69,4194304,161481,3.85,0,13,54,11,35
6622,27.11.2015 23:50:00,2,0,114,2.49,4194304,307023,7.32,0,10,54,1,1
6623,27.11.2015 23:55:00,2,0,115,2.52,4194304,220201,5.25,0,13,54,0,0
6624,28.11.2015 00:00:00,2,0,118,2.58,4194304,242850,5.79,0,12,54,1,1
6625,28.11.2015 00:05:00,2,0,121,2.64,4194304,402234,9.59,0,12,54,1,1
6626,28.11.2015 00:10:00,2,0,112,2.45,4194304,251239,5.99,0,12,54,0,0
6627,28.11.2015 00:15:00,2,0,114,2.49,4194304,175741,4.19,0,13,54,1,1
6628,28.11.2015 00:20:00,2,0,214,4.67,4194304,259627,6.19,0,16,54,53,2344
6629,28.11.2015 00:25:00,2,0,126,2.75,4194304,1123654,26.79,0,65,54,5,197
6630,28.11.2015 00:30:00,2,0,112,2.45,4194304,427400,10.19,0,11,54,1,1
6631,28.11.2015 00:35:00,2,0,122,2.67,4194304,270533,6.45,0,12,54,11,35
6632,28.11.2015 00:40:00,2,0,114,2.49,4194304,502897,11.99,0,10,54,0,0
6633,28.11.2015 00:45:00,2,0,123,2.69,4194304,273469,6.52,0,13,54,11,35
6634,28.11.2015 00:50:00,2,0,112,2.46,4194304,519674,12.39,0,10,54,1,1
6635,28.11.2015 00:55:00,2,0,118,2.57,4194304,281857,6.72,0,12,54,11,35
6636,28.11.2015 01:00:00,2,0,115,2.51,4194304,387973,9.25,0,12,54,1,1
6637,28.11.2015 01:05:00,2,0,122,2.66,4194304,438305,10.45,0,12,54,1,1
6638,28.11.2015 01:10:00,2,0,112,2.44,4194304,270533,6.45,0,10,54,0,0
6639,28.11.2015 01:15:00,2,0,123,2.69,4194304,253755,6.05,0,13,54,11,36
6640,28.11.2015 01:20:00,2,0,115,2.51,4194304,399298,9.52,0,10,54,1,1
6641,28.11.2015 01:25:00,2,0,101,2.2,4194304,217684,5.19,0,11,54,0,0
6642,28.11.2015 01:30:00,2,0,100,2.18,4194304,223137,5.32,0,12,54,1,1
6643,28.11.2015 01:35:00,2,0,105,2.29,4194304,253755,6.05,0,12,54,11,35
6644,28.11.2015 01:40:00,2,0,109,2.37,4194304,444177,10.59,0,10,54,0,0
6645,28.11.2015 01:45:00,2,0,115,2.52,4194304,223137,5.32,0,12,54,1,1
6646,28.11.2015 01:50:00,2,0,115,2.51,4194304,172805,4.12,0,10,54,1,1
6647,28.11.2015 01:55:00,2,0,116,2.54,4194304,195035,4.65,0,11,54,0,0
6648,28.11.2015 02:00:00,2,0,142,3.09,4194304,169869,4.05,0,12,54,1,2
6649,28.11.2015 02:05:00,2,0,122,2.68,4194304,438305,10.45,0,12,54,1,1
6650,28.11.2015 02:10:00,2,0,113,2.46,4194304,268016,6.39,0,10,54,0,0
6651,28.11.2015 02:15:00,2,0,127,2.77,4194304,256691,6.12,0,13,54,11,35
6652,28.11.2015 02:20:00,2,0,114,2.49,4194304,486120,11.59,0,11,54,1,1
6653,28.11.2015 02:25:00,2,0,121,2.63,4194304,220201,5.25,0,12,54,11,35
6654,28.11.2015 02:30:00,2,0,115,2.5,4194304,427400,10.19,0,11,54,1,1
6655,28.11.2015 02:35:00,2,0,121,2.64,4194304,301570,7.19,0,12,54,11,35
